place_id,name,latitude,longitude,formatted_address,street_number,route,neighborhood,postal_code,curbside_pickup,price_level,rating,user_ratings_total,sun_open,sun_close,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close
ChIJG4Wlv3_yNIgRD72vwwni040,Park Place Pub,40.47626710000001,-79.9209142,"5719 Bryant St, Pittsburgh, PA 15206, USA",5719,Bryant Street,Highland Park,15206,,1,4.4,256,1400,0000,1400,0000,1400,0000,1400,0000,1400,0000,1400,0200,1400,0200
ChIJ_86ohnTyNIgRr-dolrlyapI,Paris 66 Bistro,40.459989,-79.92417499999999,"6018 Centre Ave, Pittsburgh, PA 15206, USA",6018,Centre Avenue,Shadyside,15206,True,3,4.5,529,1000,1400,,,,,,,1500,2100,1500,2100,1200,2100
ChIJwTXFF1bzNIgRBtuoDvqaDAk,Piada Italian Street Food,40.4595035,-79.92530990000002,"5996 Centre Ave Suite 202, Pittsburgh, PA 15206, USA",5996,Centre Avenue,Shadyside,15206,False,1,3.5,77,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200
ChIJPWcNTYrzNIgR37erh1gupOE,Mola,40.46097899999999,-79.92415539999999,"6018 Penn Ave, Pittsburgh, PA 15206, USA",6018,Penn Avenue,East Liberty,15206,,,4.6,402,1200,2030,1130,2100,,,1130,2100,1130,2100,1130,2200,1200,2200
ChIJBcn2m7LzNIgR9TG_cGShmus,Lorelei,40.4603727,-79.92511979999999,"124 S Highland Ave, Pittsburgh, PA 15206, USA",124,South Highland Avenue,East Liberty,15206,True,,4.6,271,,,,,,,1700,2200,1700,2200,1700,2200,1700,2200
ChIJDbCnsZnzNIgRiHI_XTdUWL0,Two Sisters Vietnamese Restaurant,40.46290249999999,-79.9239982,"216 N Highland Ave, Pittsburgh, PA 15206, USA",216,North Highland Avenue,East Liberty,15206,,2,4.7,541,,,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJq6pueXPyNIgR_3Td6iT1jtw,Bird On The Run,40.4602543,-79.92511460000001,"128 S Highland Ave, Pittsburgh, PA 15206, USA",128,South Highland Avenue,East Liberty,15206,,2,4.3,845,1100,2100,,,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
ChIJta2mTC3zNIgRWWrI37jfR6Y,SoFresh,40.4593476,-79.92490579999999,"177 S Highland Ave Suite A-101, Pittsburgh, PA 15206, USA",177,South Highland Avenue,Shadyside,15206,True,2,4.3,170,1100,2000,1030,2100,1030,2100,1030,2100,1030,2100,1030,2100,1100,2030
ChIJT2aefnPyNIgRQ5S7I37vdJo,Kahuna,40.4601601,-79.9252298,"132 S Highland Ave, Pittsburgh, PA 15206, USA",132,South Highland Avenue,East Liberty,15206,,1,4.4,238,1100,2100,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJyZk6TnTuNIgRYkbnt5HepOA,Square Cafe,40.4600351,-79.9251678,"134 S Highland Ave, Pittsburgh, PA 15206, USA",134,South Highland Avenue,East Liberty,15206,True,2,4.6,1402,0700,1500,0700,1500,0700,1500,0700,1500,0700,1500,0700,1500,0700,1500
ChIJuR3d3OrzNIgRjtHbCef0GP0,Garbarino's,40.46053759999999,-79.9270228,"5925 Baum Blvd, Pittsburgh, PA 15206, USA",5925,Baum Boulevard,East Liberty,15206,True,,4.3,139,,,,,1700,2100,1700,2100,1700,2100,1700,2100,1700,2100
ChIJ2U961ErzNIgR_Q6HvAae7_s,Duo's Taqueria,40.46184869999999,-79.9264805,"5906 Penn Ave, Pittsburgh, PA 15206, USA",5906,Penn Avenue,East Liberty,15206,False,,4.8,59,1130,1430,,,,,1130,1430,1700,2000,1700,2000,1700,2000
ChIJibTcXnTyNIgRGUl5vW35uPU,Choolaah,40.4602306,-79.92358329999999,"6114 Centre Ave, Pittsburgh, PA 15206, USA",6114,Centre Avenue,Shadyside,15206,False,2,4.5,1452,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2100,1100,2100
ChIJfwD2p3PyNIgRvbg2tg__Oz8,Tana Ethiopian Cuisine,40.46063789999999,-79.9268814,"5929 Baum Blvd, Pittsburgh, PA 15206, USA",5929,Baum Boulevard,East Liberty,15206,True,2,4.2,425,1700,2000,,,1700,2000,1700,2000,1700,2000,1700,2000,1700,2000
ChIJV7Ep6nbyNIgRZRxAbwKeAF8,Vento's Pizza,40.4644137,-79.9232512,"420 N Highland Ave, Pittsburgh, PA 15206, USA",420,North Highland Avenue,East Liberty,15206,,1,4.4,638,,,0800,2000,0800,2000,0800,2000,0800,2000,0800,2000,0800,2000
ChIJmWLN6GnzNIgRo8_Bfz1dHAw,BLUE SKY KITCHEN & BAR,40.4630991,-79.92535199999999,"211 N Whitfield St, Pittsburgh, PA 15206, USA",211,North Whitfield Street,East Liberty,15206,True,,4.7,58,1100,2300,1100,0000,1100,0000,1100,0000,1100,0000,1100,0200,1100,0200
ChIJAZ2LBnTyNIgRuOijoRkjvzI,Wallace's Whiskey Room & Kitchen,40.462294,-79.92482439999999,"123 N Highland Ave, Pittsburgh, PA 15206, USA",123,North Highland Avenue,East Liberty,15206,,2,3.9,84,0630,2300,0600,2300,0600,2300,0600,2300,0600,2300,0600,2300,0630,2300
ChIJtfj1dHTyNIgRufxtaSnXwO4,Capri Pizzeria and Bar,40.4616057,-79.92455609999999,"6001 Penn Ave, Pittsburgh, PA 15206, USA",6001,Penn Avenue,East Liberty,15206,,1,4,393,,,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJRfuKPGnzNIgR_18jx90DqIk,Condado Tacos,40.4603984,-79.9224115,"6210 Penn Ave, Pittsburgh, PA 15206, USA",6210,Penn Avenue,Shadyside,15206,,,5,1,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,0000,1100,0000
ChIJeYLZfXPyNIgRWDOFw-mvS9g,Patron Mexican Grill,40.4603242,-79.9248033,"135 S Highland Ave, Pittsburgh, PA 15206, USA",135,South Highland Avenue,East Liberty,15206,,2,4.3,1011,1200,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2230,1200,2230
ChIJJ5Vo3wXzNIgR5dwpSgzW7_I,Gyro Guys,40.4613287,-79.92355409999999,"6025 Penn Ave, Pittsburgh, PA 15206, USA",6025,Penn Avenue,East Liberty,15206,True,,4.9,17,,,1000,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1800
ChIJr9grg3TyNIgRDTLMzxnA_QY,Slice on Broadway - East Liberty,40.4597947,-79.9247639,"6004 Centre Ave, Pittsburgh, PA 15206, USA",6004,Centre Avenue,Shadyside,15206,,2,4.2,333,1200,2000,,,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200
ChIJ85r6U3PyNIgRShRo4vMObTI,Mad Mex,40.458259,-79.925378,"220 S Highland Ave, Pittsburgh, PA 15206, USA",220,South Highland Avenue,Shadyside,15206,True,2,4.3,1825,1100,0000,1100,0000,1100,0000,1100,0000,1100,0000,1100,0000,1100,0000
ChIJk3ZweXPyNIgR8yU9fdW2sAE,Muddy Waters Oyster Bar,40.460204,-79.92523299999999,"130 S Highland Ave, Pittsburgh, PA 15206, USA",130,South Highland Avenue,East Liberty,15206,,2,4.6,900,1630,2100,,,1630,2100,1630,2100,1630,2100,1630,2200,1630,2200
ChIJFZFaXXPyNIgRqHdSvWV0XJE,Chipotle Mexican Grill,40.45926419999999,-79.9258358,"5986 Centre Ave, East Liberty, PA 15206, USA",5986,Centre Avenue,East Liberty,15206,,1,3.4,882,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200
ChIJcUkTqHTyNIgRLy_IP94UFBA,Red Dragon Chinese Restaurant,40.45849579999999,-79.9246947,"213 S Highland Ave, Pittsburgh, PA 15206, USA",213,South Highland Avenue,Shadyside,15206,,2,3.8,82,1100,2100,1100,2100,1100,2100,1100,2100,,,1100,2100,1200,2100
ChIJWQh7rAzyNIgR2SmJQjW3nAs,Noodlehead,40.4578006,-79.9252669,"242 S Highland Ave, Pittsburgh, PA 15206, USA",242,South Highland Avenue,Shadyside,15206,False,1,4.6,2791,1200,2200,1200,2200,1200,2200,1200,2200,1200,2200,1200,2200,1200,2200
ChIJf8-9UXPyNIgR0MoGEhLB1VY,The Urban Tap,40.458414,-79.9255227,"216 S Highland Ave, Pittsburgh, PA 15206, USA",216,South Highland Avenue,Shadyside,15206,,2,4.3,991,1000,0000,1100,0000,1100,0000,1100,0000,1100,0000,1100,0200,1000,0200
ChIJgRGc7WXuNIgRWWuiWGKgCI4,"Wings & A Prayer, LLC",40.4588022,-79.9222184,"226 Shady Ave, Pittsburgh, PA 15206, USA",226,Shady Avenue,Shadyside,15206,,2,4.5,152,,,,,1100,1800,1100,1800,1100,1800,1100,1800,,
ChIJ-xSPSIvtNIgROIxeTVTEcqM,Somi Restaurant,40.4568223,-79.91606120000002,"Located inside Galley, 145 Bakery Square Blvd, Pittsburgh, PA 15206, USA",145,Bakery Square Boulevard,Bakery Square,15206,,,4,21,1000,2000,,,1130,2100,1130,2100,1130,2100,1130,2200,1130,2200
ChIJqb4DQg3yNIgRyPkcGL6oQko,Umi Restaurant,40.457146,-79.9295811,"5849 Ellsworth Ave, Pittsburgh, PA 15232, USA",5849,Ellsworth Avenue,Shadyside,15232,False,4,4.4,154,,,,,1700,2100,1700,2100,1700,2100,1700,2100,1700,2100
ChIJ5ZgTcwfzNIgRK-c2BoTZ9vc,Roots Natural Kitchen,40.457257,-79.9403758,"5231 Liberty Ave, Pittsburgh, PA 15224, USA",5231,Liberty Avenue,Bloomfield,15224,False,1,4.3,77,1100,2130,1030,2130,1030,2130,1030,2130,1030,2130,1030,2130,1100,2130
ChIJ4y5iaA3yNIgRlveZw8ch5ew,Soba,40.45710330000001,-79.92963449999999,"5847 Ellsworth Ave, Pittsburgh, PA 15232, USA",5847,Ellsworth Avenue,Shadyside,15232,,3,4.5,491,,,1700,2100,1700,2100,1700,2100,1700,2100,1700,2200,1700,2200
ChIJDRzTaXTyNIgRr-Lofpxky2w,Macaron Bar East Liberty,40.46111829999999,-79.9234993,"6101 Penn Ave, Pittsburgh, PA 15206, USA",6101,Penn Avenue,East Liberty,15206,,1,4.6,68,,,,,,,0900,1500,0900,1500,0900,1500,0900,1500
ChIJJyuhq3XyNIgRWy9Y9vlV3Oc,Starbucks,40.4609096,-79.9211941,"6231 Penn Ave, Pittsburgh, PA 15206, USA",6231,Penn Avenue,East Liberty,15206,,2,4,125,0800,2000,0800,2000,0800,2000,0800,2000,0800,2000,0800,2000,0800,2000
ChIJK7NDJ3PyNIgRnm1MTAat90w,Starbucks,40.45901200000001,-79.927668,"Eastside, 5932 Penn Cir, Pittsburgh, PA 15206, USA",5932,Penn Circle,Shadyside,15206,True,2,4.4,303,0530,2000,0530,2030,0530,2030,0530,2030,0530,2030,0530,2030,0530,2000
ChIJWXZrWqXtNIgRm2RPZqg8R8I,Starbucks,40.4562471,-79.9148647,"114 Bakery Square Blvd, Pittsburgh, PA 15206, USA",114,Bakery Square Boulevard,Bakery Square,15206,True,2,4.4,121,0600,1900,0530,2000,0530,2000,0530,2000,0530,2000,0530,2000,0600,2000
ChIJVdUuLdXzNIgRvALLqvy_rwY,Fitish Herbalife Nutrition,40.4597953,-79.92432629999999,"6015 Stevenson Pl Floor 1, Pittsburgh, PA 15206, USA",6015,Stevenson Place,Shadyside,15206,True,,4.1,23,,,1000,1400,1000,1400,1000,1600,1000,1600,1000,1600,1000,1600
ChIJ1UhbPQjzNIgRHEWiUMjOknk,Dunkin',40.457164,-79.9401061,"5241 Liberty Ave, Pittsburgh, PA 15224, USA",5241,Liberty Avenue,Bloomfield,15224,False,1,3.9,210,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000
ChIJ7Z96hYTyNIgRYGJl3swgnp4,Panera Bread,40.4566838,-79.91491350000001,"136 Bakery Square Blvd, Pittsburgh, PA 15206, USA",136,Bakery Square Boulevard,Bakery Square,15206,True,2,3.8,421,0700,2000,0700,2000,0700,2000,0700,2000,0700,2000,0700,2000,0700,2000
ChIJEfGbKwDyNIgR-iKYm8ZnK9U,Mediterranean Grill,40.4382284,-79.9215983,"5835 Forbes Ave, Pittsburgh, PA 15217, USA",5835,Forbes Avenue,Squirrel Hill North,15217,,2,4.6,238,,,1530,2000,1530,2000,1530,2000,1530,2000,1530,2000,1530,2000
ChIJt-D2X5_zNIgRz9ps_RHI-Og,Turkish Kebab House,40.4381737,-79.92219039999999,"5819 Forbes Ave, Pittsburgh, PA 15217, USA",5819,Forbes Avenue,Squirrel Hill North,15217,,1,4.5,791,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230
ChIJz1h41wHyNIgR0AVlKsbGd4k,Bull River Taco Co.,40.4377293,-79.9227349,"1707 Murray Ave, Pittsburgh, PA 15217, USA",1707,Murray Avenue,Squirrel Hill South,15217,False,1,4.1,190,1200,1900,1100,2000,1100,2000,1100,2000,1100,2000,1100,2100,1100,2100
ChIJWzNtxbfzNIgRJXA9L56crus,98K Hamburger,40.4382628,-79.9204194,"5867 Forbes Ave, Pittsburgh, PA 15217, USA",5867,Forbes Avenue,Squirrel Hill North,15217,,2,4.1,109,1130,2200,,,1130,2130,1130,2130,1130,2130,1130,2200,1130,2200
ChIJ2TLs4XTxNIgRdosg14v5Zbk,Lucha Street Tacos - Squirrel Hill,40.432838,-79.9232072,"2130 Murray Ave, Pittsburgh, PA 15217, USA",2130,Murray Avenue,Squirrel Hill South,15217,False,,3.5,44,,,,,1130,2000,1130,2000,1130,2000,1130,2000,1130,2100
ChIJ2bCX4u3zNIgRffs3LXEuos4,Kiin Lao & Thai Eatery,40.4377594,-79.9211285,"5846 Forbes Ave, Pittsburgh, PA 15217, USA",5846,Forbes Avenue,Squirrel Hill South,15217,True,,4.4,207,1100,2200,1100,2200,,,1100,2200,1100,2200,1100,2200,1100,2200
ChIJpZy2hejzNIgRQwot09jRySs,Pizza Bellino,40.4382722,-79.921363,"5839 Forbes Ave, Pittsburgh, PA 15217, USA",5839,Forbes Avenue,Squirrel Hill North,15217,True,2,4.4,17,1030,2300,1030,2300,1030,2300,1030,2300,1030,2300,1000,0000,1030,0000
ChIJ3TSizQHyNIgR7BC1XJB1zFE,Thai & Noodle Outlet,40.43816349999999,-79.9223683,"5813 Forbes Ave, Pittsburgh, PA 15217, USA",5813,Forbes Avenue,Squirrel Hill North,15217,,2,4.5,276,1200,2100,1600,2100,1600,2100,1600,2100,1600,2100,1600,2200,1100,2200
ChIJc7q2DTvxNIgR5K3SOPvVKUw,diners 2+1,40.4372107,-79.92312249999999,"1722 Murray Ave, Pittsburgh, PA 15217, USA",1722,Murray Avenue,Squirrel Hill South,15217,,2,4.6,210,1600,2045,1600,2115,1600,2115,1600,2115,1600,2115,1600,2145,1600,2145
ChIJB8xjqIDzNIgRMVrLT_jOZfw,Jian's Kitchen (品江南）,40.4378929,-79.9219131,"5824 Forbes Ave, Pittsburgh, PA 15217, USA",5824,Forbes Avenue,Squirrel Hill South,15217,,,4.3,130,1100,2130,,,1100,2130,1100,2130,1100,2130,1100,2200,1100,2200
ChIJl_sqJADyNIgRQFP6M9vWblk,Bangkok Balcony,40.4379276,-79.92115539999999,"5846 Forbes Ave, Pittsburgh, PA 15217, USA",5846,Forbes Avenue,Squirrel Hill South,15217,True,2,4.3,344,1100,2200,1100,2200,,,1100,2200,1100,2200,1100,2200,1100,2200
ChIJdeLTv07xNIgRX9CnXW42LYE,The Warehouse Pub & Grub,40.4370715,-79.9228024,"1731 Murray Ave, Pittsburgh, PA 15217, USA",1731,Murray Avenue,Squirrel Hill South,15217,False,,4.3,157,1300,0000,1600,0200,1600,0200,1600,0200,1600,0200,1600,0200,1600,0200
ChIJU-45Yv_xNIgRciJEiRDX_LU,Silk Elephant,40.4375175,-79.9231221,"1712 Murray Ave, Pittsburgh, PA 15217, USA",1712,Murray Avenue,Squirrel Hill South,15217,,2,4.2,461,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJwy6Z7v7xNIgRVHQFJTCXZIA,GREEN PEPPER,40.4341354,-79.92301169999999,"2020 Murray Ave, Pittsburgh, PA 15217, USA",2020,Murray Avenue,Squirrel Hill South,15217,,2,4.1,368,1700,2200,1700,2200,,,1700,2200,1700,2200,1700,2200,1700,2200
ChIJXR5HGADyNIgRlG94zJiYKZE,Ramen Bar,40.437857,-79.92054399999999,"5860 Forbes Ave, Pittsburgh, PA 15217, USA",5860,Forbes Avenue,Squirrel Hill South,15217,True,2,4.5,1518,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100,1130,2200,1130,2200
ChIJPUJMmf7xNIgRGE-k0pnaxro,Mineo's Pizza House,40.4329467,-79.9232083,"2128 Murray Ave, Pittsburgh, PA 15217, USA",2128,Murray Avenue,Squirrel Hill South,15217,False,2,4.5,2477,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,0000
ChIJS4w6F__xNIgRHBCgNlvm6hY,"Pastoli's Pizza, Pasta & Paisans",40.4358863,-79.92301599999999,"1900 Murray Ave, Pittsburgh, PA 15217, USA",1900,Murray Avenue,Squirrel Hill South,15217,True,2,4.4,398,1130,2130,1430,2130,1430,2130,1430,2130,1430,2130,1130,2230,1130,2230
ChIJY7-zEQDyNIgRnr2vhjLZ77w,Everyday Noodles,40.4382538,-79.92010189999999,"5875 Forbes Ave, Pittsburgh, PA 15217, USA",5875,Forbes Avenue,Squirrel Hill North,15217,,1,4.6,1718,1130,2100,1600,2130,1600,2130,1600,2130,1600,2130,1600,2200,1600,2200
ChIJ-041qUrxNIgRJhS5iBmhLnI,Frankie Bunz,40.4333755,-79.9232016,"2108 Murray Ave #85, Pittsburgh, PA 15217, USA",2108,Murray Avenue,Squirrel Hill South,15217,True,,4.5,137,1200,1800,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000
ChIJY8Gdq2_zNIgRAa39P2rQJc8,Dagu Rice Noodle,40.43821750000001,-79.92186029999999,"5829 Forbes Ave, Pittsburgh, PA 15217, USA",5829,Forbes Avenue,Squirrel Hill North,15217,,1,4.1,90,1130,2100,,,1130,2100,1130,2100,1130,2100,1130,2200,1130,2200
ChIJuyHL7f7xNIgREhCvl94Nmp8,Eighteen,40.434041,-79.9231187,"2028 Murray Ave, Pittsburgh, PA 15217, USA",2028,Murray Avenue,Squirrel Hill South,15217,True,2,4.6,100,1730,2030,1730,2030,1730,2030,1730,2030,1730,2030,,,,
ChIJO1Y0l_7xNIgRD-FhmdnGPsA,Aiello's Pizza,40.43326069999999,-79.9231926,"2112 Murray Ave # 1, Pittsburgh, PA 15217, USA",2112,Murray Avenue,Squirrel Hill South,15217,True,1,4.5,1125,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,0000,1100,0000
ChIJNVsfYR_yNIgR4lHAYMWATb0,Tartan Express Food Truck,40.4428334,-79.9413409,"Tartan Express Food Truck, Pittsburgh, PA 15213, USA",,,Squirrel Hill North,15213,,,4.1,23,,,1100,1600,1100,1600,1100,1600,1100,1600,1100,1600,,
ChIJo8aPmf7xNIgRV9yjm17UQt0,Milky Way,40.43307899999999,-79.92324909999999,"2120 Murray Ave, Pittsburgh, PA 15217, USA",2120,Murray Avenue,Squirrel Hill South,15217,True,2,4.5,317,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,1400,1800,2245
ChIJleE02AHyNIgRsQ8kBSbcncw,Waffallonia,40.4377054,-79.9228411,"1709 Murray Ave, Pittsburgh, PA 15217, USA",1709,Murray Avenue,Squirrel Hill South,15217,,1,4.6,504,0900,2200,1200,2200,1200,2200,1200,2200,1200,2200,1200,2200,0900,2200
ChIJe94cciLyNIgRdN_PX7Lnl18,The Underground,40.4450628,-79.9433165,"Morewood Gardens, 1060 Morewood Ave, Pittsburgh, PA 15213, USA",1060,Morewood Avenue,Squirrel Hill North,15213,False,1,4,141,0830,0000,0830,0000,0830,0000,0830,0000,0830,0000,0830,0000,0830,0000
ChIJy4AT9-LxNIgRZyAiiPJU6xo,African Eats Cuisine,40.43389000000001,-79.9231726,"2032 Murray Ave, Pittsburgh, PA 15217, USA",2032,Murray Avenue,Squirrel Hill South,15217,True,,4.2,259,1200,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2300,1000,2300
ChIJ6WqCYf_xNIgRLF0LEZn2XH0,T-Swirl Crepe,40.4374483,-79.92314569999999,"1714 Murray Ave, Pittsburgh, PA 15217, USA",1714,Murray Avenue,Squirrel Hill South,15217,,1,4.6,294,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2100,1100,2100
ChIJr5-PxPTzNIgRQkBX3TxkspU,Yue Bai Wei 悅百味,40.4377855,-79.9200791,"5874 Forbes Ave, Pittsburgh, PA 15217, USA",5874,Forbes Avenue,Squirrel Hill South,15217,False,,4.8,12,1100,2130,1100,2130,1100,2130,,,1100,2130,1100,2130,1100,2130
ChIJ_TOmxfbtNIgREOzdauNQIus,Pino's,40.45027369999999,-79.91448869999999,"6738 Reynolds St, Pittsburgh, PA 15206, USA",6738,Reynolds Street,Point Breeze,15206,True,2,4.6,294,,,,,1600,2100,1600,2100,1600,2100,1600,2200,1600,2200
ChIJxYa44v7xNIgRM0tbj-YIWG4,Dobrá Tea Pittsburgh,40.4349609,-79.92263659999999,"1937 Murray Ave, Pittsburgh, PA 15217, USA",1937,Murray Avenue,Squirrel Hill South,15217,True,2,4.7,838,1000,2000,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
ChIJa2ZLkf7xNIgR0T4Mb28ngVY,Pink Box Bakery Cafe,40.4334541,-79.9231673,"2104 Murray Ave, Pittsburgh, PA 15217, USA",2104,Murray Avenue,Squirrel Hill South,15217,,1,4.3,279,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
ChIJ5zBe-P_tNIgRMzm5yHn9g0k,Starbucks,40.4377439,-79.9191016,"6304 Forbes Ave, Pittsburgh, PA 15217, USA",6304,Forbes Avenue,Squirrel Hill South,15217,,2,4.4,401,0530,2100,0500,2100,0500,2100,0500,2100,0500,2100,0500,2100,0530,2100
ChIJUWlACQDyNIgREUt5L5b1ccw,Dunkin',40.4382003,-79.91960089999999,"5889 Forbes Ave, Pittsburgh, PA 15217, USA",5889,Forbes Avenue,Squirrel Hill North,15217,False,1,4,582,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000
ChIJW4mbBNjzNIgRYmFrVv01reY,Tsaocaa,40.4382528,-79.9202078,"5871 Forbes Ave, Pittsburgh, PA 15217, USA",5871,Forbes Avenue,Squirrel Hill North,15217,False,1,4.3,257,1200,2130,1130,2130,1130,2130,1130,2130,1130,2130,1130,2200,1130,2200
ChIJq2y5XPzxNIgR6am_dkfqh2c,Starbucks,40.430608,-79.923239,"2345 Murray Ave, Pittsburgh, PA 15217, USA",2345,Murray Avenue,Squirrel Hill South,15217,,2,4.4,458,0600,1900,0530,1930,0530,1930,0530,1930,0530,1930,0530,1930,0600,1900
ChIJh9UePtzzNIgRsWPBOb3uS9w,Upstreet Diner,40.4375861,-79.9227463,"1711 Murray Ave, Pittsburgh, PA 15217, USA",1711,Murray Avenue,Squirrel Hill South,15217,True,,4.6,53,0800,1600,0800,1600,0800,1600,0800,1600,0800,1600,0800,1600,0800,1600
ChIJMaOoKfDxNIgRRtdwslgnQNY,Maya Sushi,40.4335135,-79.9228119,"2103 Murray Ave, Pittsburgh, PA 15217, USA",2103,Murray Avenue,Squirrel Hill South,15217,,,4.9,53,1400,2230,1200,2230,1200,2230,1200,2230,1200,2230,1200,2230,1200,2230
ChIJOYLk35jzNIgR3SDcof8vRuY,Lucky Nine,40.43774889999999,-79.92187000000001,"5824 Forbes Ave, Pittsburgh, PA 15217, USA",5824,Forbes Avenue,Squirrel Hill South,15217,,,,,1200,2000,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJ1UtXA63xNIgR-QiZCuSxq9k,Pigeon Bagels,40.4328899,-79.92702,"5613 Hobart St, Pittsburgh, PA 15217, USA",5613,Hobart Street,Squirrel Hill South,15217,False,2,4.6,364,0730,1430,,,,,0730,1430,0730,1430,0730,1430,0730,1430
ChIJKz22Ah_yNIgRbiYIedRcemI,gyro and middle-eastern food,40.44211310000001,-79.9389418,"5182 Margaret Morrison St, Pittsburgh, PA 15217, USA",5182,Margaret Morrison Street,Squirrel Hill North,15217,,,3.2,6,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJG-eFCADyNIgRTaCHY2zqm1w,How Lee Chinese Restaurant,40.43786,-79.919485,"5888 Forbes Ave, Pittsburgh, PA 15217, USA",5888,Forbes Avenue,Squirrel Hill South,15217,,2,4,544,1200,2100,1130,2130,1130,2130,1130,2130,1130,2130,1130,2200,1130,2200
ChIJW8ApajbvNIgRQ9loNp2N3zc,Speedy Cafe,40.3957146,-79.91588139999999,"4420 Benezette St, Pittsburgh, PA 15217, USA",4420,Benezette Street,New Homestead,15217,,1,,,,,,,,,,,,,,,,
ChIJCed4bubxNIgRlp7B_7Fdqw0,Vocelli Pizza,40.4222023,-79.92863899999999,"4235 Murray Ave, Pittsburgh, PA 15217, USA",4235,Murray Avenue,Greenfield,15217,,1,3.5,109,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
ChIJMeFNAFnxNIgR62Y1n_exNUU,Istanbul Grille,40.4327298,-79.89381759999999,"1103 S Braddock Ave, Pittsburgh, PA 15218, USA",1103,South Braddock Avenue,Regent Square,15218,False,2,4.8,321,1700,2200,1700,2200,,,1700,2200,1700,2200,1700,2300,1700,2300
ChIJOby4E-TvNIgRWcjBLfHJ-S4,Porked Lincoln Place,40.370043,-79.912734,"5203 Interboro Ave, Pittsburgh, PA 15207, USA",5203,Interboro Avenue,Lincoln Place,15207,True,2,4.8,254,,,,,1100,1900,1100,1900,1100,1900,1100,1900,1100,1800
ChIJ3TjCauTvNIgRdCnTzbVhSKM,The Pizza Stop,40.36972,-79.91238799999999,"1315 Mifflin Rd # 3, Pittsburgh, PA 15207, USA",1315,Mifflin Road,Lincoln Place,15207,,2,3.9,69,1400,2000,,,1500,2000,1500,2000,1500,2000,1400,2100,1400,2100
ChIJ4fyYe8PtNIgRVpy6iAusL60,Barnes & Noble Café,40.4888542,-79.89353969999999,"926 Freeport Rd, Pittsburgh, PA 15238, USA",926,Freeport Road,Lincoln-Lemington-Belmar,15238,,2,3,2,1000,1900,0900,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,2100
ChIJe59DvhPtNIgRQHy359SGF0E,Burgatory,40.4891458,-79.8929315,"932 Freeport Rd, Pittsburgh, PA 15238, USA",932,Freeport Road,Lincoln-Lemington-Belmar,15238,True,2,4.2,1543,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200
ChIJf3pm97XsNIgRAK5HRi4gYrE,Walnut Grill -Fox Chapel,40.4869395,-79.88896299999999,"911 Freeport Rd, Pittsburgh, PA 15238, USA",911,Freeport Road,Lincoln-Lemington-Belmar,15238,True,2,4.1,828,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1000,2200
ChIJyQ0Jh3XyNIgRqa_YXoFXgkY,The Fire Side Public House,40.460424,-79.919386,"6290 Broad St, Pittsburgh, PA 15206, USA",6290,Broad Street,East Liberty,15206,,2,4.3,882,1130,2100,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
